Year,Battery_Capacity_kWh,Battery_Health_%,Range_km,Charging_Power_kW,Charging_Time_hr,Charge_Cycles,Energy_Consumption_kWh_per_100km,Mileage_km,Avg_Speed_kmh,Max_Speed_kmh,Acceleration_0_100_kmh_sec,Temperature_C,CO2_Saved_tons,Maintenance_Cost_USD,Insurance_Cost_USD,Electricity_Cost_USD_per_kWh,Monthly_Charging_Cost_USD,Resale_Value_USD,Make_BMW,Make_Chevrolet,Make_Ford,Make_Hyundai,Make_Kia,Make_Mercedes,Make_Nissan,Make_Tesla,Make_Volkswagen,Region_Australia,Region_Europe,Region_North America,Vehicle_Type_SUV,Vehicle_Type_Sedan,Vehicle_Type_Truck,Usage_Type_Fleet,Usage_Type_Personal
2019,104.5,76.9,569,151.9,0.97,318,20.06,141590,79.6,135,9.78,-4.4,16.99,1159,1400,0.09,213.02,26292,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
2021,57.1,74.4,229,147.8,0.41,1235,24.69,127478,62.4,174,4.08,28.9,15.3,1268,2069,0.12,314.74,18807,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
2015,111.0,77.1,605,75.3,1.67,1524,22.02,47440,81.6,223,5.79,18.7,5.69,210,715,0.26,226.34,27987,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2015,77.9,87.8,465,246.4,0.37,1307,19.24,78785,95.6,235,10.0,-5.8,9.45,1812,1468,0.22,277.9,22548,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2022,108.3,95.2,443,40.9,3.16,932,15.87,127673,98.3,200,5.22,-2.8,15.32,1962,666,0.3,506.54,32607,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,38.5,76.4,174,159.0,0.27,625,17.79,9437,75.6,202,9.44,4.6,1.13,1190,1938,0.19,26.58,18368,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,50.7,79.3,247,62.2,0.96,394,15.09,79599,61.3,235,8.36,8.4,9.55,1572,2004,0.28,280.27,15173,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2021,108.9,96.0,641,41.1,3.73,1085,23.25,207143,68.9,190,7.89,21.9,24.86,1467,2344,0.08,321.07,32540,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2019,104.6,98.1,584,221.0,0.63,762,16.1,159129,72.3,190,4.39,-7.4,19.1,594,875,0.15,320.25,25884,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2021,83.6,96.6,417,247.2,0.47,612,20.34,85010,33.4,141,8.96,33.1,10.2,1293,1727,0.13,187.32,27640,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2021,45.9,74.2,243,228.3,0.28,476,18.32,243177,86.9,189,8.55,27.9,29.18,1037,1928,0.17,631.13,16139,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
2022,103.2,92.4,538,68.1,2.04,1050,24.92,44534,43.1,133,4.01,9.2,5.34,737,2397,0.34,314.44,31614,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2022,89.3,89.4,403,204.5,0.47,1719,13.98,127161,92.9,157,7.62,14.1,15.26,227,2410,0.11,162.96,23637,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023,112.3,76.5,642,27.4,5.36,553,14.73,85496,39.3,143,4.97,21.3,10.26,1570,1278,0.25,262.37,29001,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2019,72.6,81.7,299,129.0,0.74,241,21.41,148933,36.1,195,5.45,16.5,17.87,768,956,0.12,318.87,22596,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2019,78.2,87.1,399,191.4,0.55,1836,18.1,204899,49.6,189,9.17,4.4,24.59,548,999,0.2,618.11,22318,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024,61.8,81.3,342,149.8,0.52,574,21.53,57947,83.6,222,4.11,1.6,6.95,1951,2165,0.17,176.74,20912,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
2024,34.2,91.2,187,25.6,1.6,780,22.42,232893,65.1,204,4.18,-6.7,27.95,1596,1629,0.31,1348.88,13684,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
2015,107.5,82.9,441,148.2,0.77,1833,20.72,36715,52.1,242,7.05,-7.6,4.41,489,2006,0.13,82.41,29404,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2023,115.3,77.4,466,128.1,1.19,564,22.37,115997,65.8,166,4.56,-6.5,13.92,1372,684,0.17,367.6,32015,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2021,71.1,71.5,340,211.7,0.46,1693,24.45,80737,93.0,239,8.73,10.5,9.69,739,1009,0.12,197.4,23175,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2016,41.4,86.1,185,119.1,0.4,1643,20.28,144684,92.5,218,9.61,6.6,17.36,389,1366,0.23,562.39,16353,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2019,75.8,79.4,450,202.4,0.47,1643,23.24,35437,99.3,161,6.54,26.4,4.25,940,1038,0.09,61.77,25150,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2020,61.2,79.1,323,152.8,0.43,865,19.4,125129,94.9,216,7.75,-2.1,15.02,1077,1189,0.23,465.27,19070,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2021,65.4,82.0,287,82.9,1.01,1367,18.02,214556,47.6,240,4.23,37.7,25.75,326,1979,0.32,1031.01,21498,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2023,73.6,97.9,362,171.6,0.49,1805,24.68,174676,47.3,234,9.69,7.8,20.96,926,1656,0.26,934.05,22888,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,75.9,95.1,387,86.0,1.2,504,12.17,189853,72.2,234,9.26,21.6,22.78,1323,1489,0.11,211.8,22353,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2021,77.5,73.9,435,177.3,0.47,209,19.26,244767,97.4,150,5.93,26.8,29.37,475,689,0.33,1296.41,22457,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
2017,80.9,73.3,455,139.2,0.8,457,13.72,231534,54.9,173,8.51,29.5,27.78,946,2356,0.31,820.63,21421,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
2016,105.1,91.3,542,37.1,3.23,607,19.22,163799,81.5,234,6.94,8.3,19.66,1508,2487,0.33,865.76,28953,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
2020,99.2,78.1,397,249.3,0.53,367,14.74,80651,72.0,183,8.43,34.4,9.68,1593,1907,0.14,138.69,26263,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
2018,48.7,90.0,287,225.3,0.27,1578,16.05,21863,54.3,217,5.3,6.5,2.62,899,1099,0.09,26.32,18852,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
2024,60.1,74.1,336,121.4,0.56,649,23.65,105937,42.3,146,9.87,2.0,12.71,669,505,0.16,334.05,18689,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2015,32.8,90.9,166,99.5,0.38,820,20.22,143667,88.7,131,5.4,37.4,17.24,822,2300,0.14,338.91,10954,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2021,75.5,80.5,425,17.3,5.81,1553,24.1,65115,73.1,136,3.77,20.4,7.81,657,1319,0.13,170.0,26073,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2018,83.3,98.7,465,93.6,1.21,1847,21.01,166362,98.0,178,5.42,26.2,19.96,1422,1806,0.31,902.94,24602,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2022,76.0,81.0,372,226.5,0.45,1600,14.51,37126,94.4,161,4.79,-6.0,4.46,963,778,0.15,67.34,20727,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
2021,42.6,76.2,194,14.1,3.23,1529,19.67,208416,41.1,186,4.78,-2.9,25.01,635,1904,0.22,751.58,17216,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,59.3,87.0,246,188.9,0.36,271,22.89,14437,83.1,198,5.92,37.3,1.73,700,1216,0.24,66.09,23332,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2018,79.4,81.0,455,88.3,1.22,876,23.85,137922,56.5,195,5.65,-7.3,16.55,693,1757,0.11,301.53,22273,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
2020,118.9,85.9,610,210.8,0.69,1592,15.24,245681,76.0,226,4.49,11.7,29.48,536,1215,0.21,655.23,28429,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
2017,60.4,89.8,334,96.1,0.82,852,22.24,184117,34.0,161,6.62,39.5,22.09,400,2404,0.2,682.46,17882,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
2017,74.8,74.8,336,181.1,0.56,697,21.84,82156,70.3,223,5.73,21.9,9.86,1245,2498,0.34,508.38,20838,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2021,80.2,90.0,329,193.0,0.57,1560,20.81,54715,64.5,187,5.4,29.9,6.57,1220,1578,0.11,104.37,25237,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
2017,79.5,71.9,345,38.0,2.66,244,24.05,178837,97.4,141,7.42,24.4,21.46,430,2225,0.11,394.26,24122,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
2017,61.3,85.8,263,16.7,3.88,504,22.02,117528,98.1,164,3.58,26.1,14.1,1261,2369,0.3,646.99,19010,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023,48.9,91.7,249,233.7,0.27,1593,15.97,50819,66.5,216,9.15,29.6,6.1,491,925,0.24,162.32,16078,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2018,30.2,99.6,149,215.9,0.15,595,23.4,194461,92.7,148,4.42,5.7,23.34,1238,1553,0.31,1175.52,14984,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
2019,55.6,90.6,231,108.9,0.62,995,23.67,152922,53.6,204,8.6,10.2,18.35,1715,1382,0.3,904.92,18916,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2018,53.7,72.1,283,21.1,2.83,407,23.31,249385,63.1,235,3.67,31.6,29.93,1993,2381,0.12,581.32,15352,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
2015,109.6,85.6,526,227.4,0.67,984,24.82,151474,72.6,162,5.29,-0.0,18.18,282,1727,0.22,689.26,24186,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2024,53.0,95.0,259,246.9,0.3,518,12.68,241580,68.9,244,4.83,11.9,28.99,1559,1607,0.3,765.81,17418,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,108.8,80.8,529,63.8,2.11,1053,15.83,211534,64.9,212,7.29,1.0,25.38,1034,2250,0.29,809.24,30375,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2022,77.0,75.2,350,30.8,3.54,225,19.81,125925,97.5,207,8.41,14.0,15.11,1643,2307,0.1,207.88,21509,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2021,102.2,88.9,551,247.9,0.49,1681,24.86,246242,76.7,240,6.54,22.1,29.55,1609,1927,0.21,1071.28,27896,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022,51.7,91.4,283,185.4,0.39,1886,24.08,102552,63.3,164,8.29,-9.1,12.31,1310,904,0.19,391.0,17353,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2016,102.5,70.2,508,21.1,6.25,384,23.97,242023,46.9,194,8.69,37.7,29.04,1505,2486,0.34,1643.7,23779,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
2022,65.9,76.9,372,70.4,1.31,319,20.46,185587,79.9,242,7.37,32.3,22.27,1967,1708,0.22,696.14,23401,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2016,110.1,91.7,472,115.8,1.14,965,18.28,129220,62.0,196,4.86,37.4,15.51,248,1160,0.27,531.48,27071,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2024,45.5,84.2,271,164.8,0.38,903,18.97,24227,86.2,173,4.03,5.7,2.91,446,1611,0.35,134.05,18906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2015,33.4,83.0,140,63.8,0.58,1511,17.92,67534,43.0,201,9.37,15.9,8.1,438,675,0.21,211.79,11410,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
2023,43.7,75.5,215,92.9,0.58,700,18.6,25459,42.7,136,4.03,29.1,3.06,719,2417,0.23,90.76,19559,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
2016,35.9,94.9,178,12.3,3.81,751,15.4,165813,55.4,156,9.78,29.3,19.9,1709,1633,0.3,638.38,12638,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
2017,37.6,91.1,186,43.0,1.14,792,13.66,241606,47.9,170,9.07,27.8,28.99,1958,766,0.15,412.54,15117,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2022,107.9,96.2,617,47.6,2.97,1281,13.88,149153,39.2,202,8.18,0.8,17.9,1162,2387,0.08,138.02,32392,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,67.2,73.1,398,196.8,0.39,1452,17.3,123891,48.9,135,8.03,-9.3,14.87,1393,1377,0.19,339.36,24909,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2020,32.0,86.0,177,67.9,0.54,1008,19.97,200954,55.5,186,7.01,29.2,24.11,271,1920,0.19,635.4,16482,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2018,50.9,81.6,211,91.6,0.69,722,18.91,70785,93.5,224,8.86,21.7,8.49,282,2064,0.1,111.55,15628,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2024,86.1,87.9,488,78.2,1.3,291,18.31,135865,88.1,167,6.85,21.1,16.3,393,2080,0.16,331.69,28043,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
2021,37.5,89.2,191,20.6,2.05,1508,23.5,173476,68.2,130,3.65,4.9,20.82,382,2277,0.11,373.7,15871,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2020,37.8,70.6,183,126.0,0.33,651,13.4,189640,46.7,189,7.74,-2.6,22.76,1671,1242,0.34,720.0,13081,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2022,51.1,73.3,301,159.8,0.45,303,21.94,109534,67.8,220,7.42,10.3,13.14,1459,2197,0.2,400.53,19042,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
2020,42.0,82.1,245,22.6,1.96,1972,14.02,12120,33.2,215,7.89,-5.8,1.45,1649,1568,0.16,22.66,14410,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2021,101.7,97.7,602,94.9,1.17,1318,13.85,88025,89.6,233,6.2,-9.7,10.56,250,1305,0.17,172.71,25669,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2019,91.1,91.9,410,51.7,2.0,1159,16.16,200511,45.0,143,3.51,19.0,24.06,262,2094,0.14,378.03,25453,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
2017,96.9,82.1,503,130.7,1.0,1175,14.94,24330,38.5,167,3.8,13.4,2.92,1772,1911,0.32,96.93,22403,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2015,101.9,88.8,428,223.1,0.49,1983,13.72,242919,64.5,177,9.66,0.8,29.15,676,1780,0.14,388.83,25176,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2019,100.3,93.5,548,216.4,0.53,654,23.77,205692,78.0,148,7.53,10.3,24.68,345,2148,0.09,366.7,29368,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
2019,116.7,77.7,593,52.9,2.83,1937,13.7,46730,83.1,201,8.54,3.4,5.61,1573,601,0.32,170.72,32742,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023,82.3,77.0,339,229.2,0.4,1755,18.19,22448,88.2,193,8.22,16.7,2.69,1166,2187,0.25,85.07,23655,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
2016,92.2,93.5,442,52.7,2.47,1222,15.5,101195,59.8,221,4.64,15.4,12.14,1165,1663,0.25,326.78,26365,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2022,91.5,89.1,499,187.5,0.59,1611,14.91,138251,64.8,163,9.3,31.6,16.59,367,1561,0.3,515.33,24200,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2021,35.1,82.5,178,66.6,0.64,1298,23.27,82064,70.6,244,6.17,23.3,9.85,749,1831,0.09,143.22,12523,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2019,55.3,71.5,223,233.6,0.31,1581,24.92,192037,62.7,159,8.72,3.1,23.04,675,1979,0.35,1395.79,15964,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2020,56.0,90.4,280,64.1,1.05,1695,16.51,43984,46.7,237,7.79,-7.4,5.28,296,977,0.27,163.39,19191,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2016,108.7,89.0,643,78.9,1.47,626,16.08,241904,93.2,211,5.14,-9.0,29.03,1270,955,0.26,842.79,26723,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2021,43.1,86.6,256,199.1,0.24,878,23.76,188046,41.9,184,8.64,14.7,22.57,595,1836,0.17,632.96,16819,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2019,60.2,78.8,295,74.1,1.04,850,18.76,58664,85.0,165,5.77,-1.2,7.04,1873,1292,0.08,73.37,17133,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
2021,35.8,90.2,172,129.1,0.35,1666,22.37,166689,43.5,131,5.42,36.6,20.0,1598,1769,0.16,497.18,16679,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
2021,70.5,96.1,329,184.6,0.44,309,15.8,184970,37.9,159,4.94,24.1,22.2,1905,1672,0.24,584.51,22137,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
2018,90.7,91.8,364,35.5,3.01,634,23.82,171163,89.9,224,6.06,32.5,20.54,981,1925,0.11,373.73,25871,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
